id,text,created_at,user.screen_name,retweet_count,date
4895,RT @LeeuwisMarcel: Ook Den Bosch loopt uit om @thierrybaudet aan te horen. #fvd leeft als nooit tevoren! 👍😃 https://t.co/NODnpK4ruo,Sat Feb 27 14:10:49 +0000 2021,thierrybaudet,138,2021-02-27
4896,"Eén plaatje. Eén verkiezing, één kans. Eén partij. #VRIJHEID #FVD #17MAART https://t.co/sgjRe3B6f1 https://t.co/QsB5hEbc6A",Sat Feb 27 13:56:54 +0000 2021,thierrybaudet,295,2021-02-27
4897,RT @thierrybaudet: Hugo de Jonge vond het “schitterend”. Hij had het afgelopen jaar “voor geen goud willen missen”. Steun en stem #FVD om d…,Sat Feb 27 13:53:23 +0000 2021,thierrybaudet,400,2021-02-27
4898,RT @twimmercom: #TrendingTweet De Nederlandstalige tweet met de meeste likes in de afgelopen 4 uur is van @thierrybaudet: https://t.co/lhmV…,Sat Feb 27 13:53:18 +0000 2021,thierrybaudet,60,2021-02-27
4899,Boeren voor #FVD! En #FVD voor de boeren! https://t.co/LEsCQqv6TZ https://t.co/scIX6lFHcJ,Sat Feb 27 13:12:55 +0000 2021,thierrybaudet,192,2021-02-27
4900,RT @WillemSmulders: We zijn in Den Bosch @thierrybaudet #wegmetrutte #FVD https://t.co/apqfggiW14,Sat Feb 27 12:57:55 +0000 2021,thierrybaudet,53,2021-02-27
4901,RT @Bos_M: Natuurlijk loop ik als Zeeuwse kandidaat voor @fvdemocratie mee met deze tocht. De ondernemers hebben het door het wanbeleid van…,Sat Feb 27 12:41:14 +0000 2021,thierrybaudet,50,2021-02-27
4902,Nu op weg naar Den Bosch...15.00 uur daar! https://t.co/m2LXqWwVGG,Sat Feb 27 12:34:44 +0000 2021,thierrybaudet,59,2021-02-27
4903,NEVER FORGET! Het afgelopen jaar? Hugo de Jonge zou het “voor geen goud hebben willen missen”. #FVD… https://t.co/QOx7CsAg8m,Sat Feb 27 12:22:18 +0000 2021,thierrybaudet,62,2021-02-27
4904,Word nu lid van de ENIGE PARTIJ die keihard opkomt voor uw vrijheid! Help ons op 17 maart de verkiezingen te winnen… https://t.co/bRsv2oBmFr,Sat Feb 27 12:21:27 +0000 2021,thierrybaudet,162,2021-02-27
4905,RT @Scheppiee: @fvdemocratie in Oss!! #oss #forumvoordemocratie https://t.co/uNRjGf6wIa,Sat Feb 27 12:09:06 +0000 2021,thierrybaudet,42,2021-02-27
4906,RT @Chan7614: Kom op mensen wordt ook lid net als ik en laten we #FVD de grootste maken!,Sat Feb 27 11:20:17 +0000 2021,thierrybaudet,54,2021-02-27
4907,RT @noordenstein: Dutch opposition party leader Thierry Baudet is being investigated by police for shaking hands and eating a herring. Mean…,Sat Feb 27 11:03:48 +0000 2021,thierrybaudet,837,2021-02-27
4908,RT @Nordenslys: #Vrijheidskaravaan is vandaag in Noord-Brabant. #stopdelockdown #klaarmetRutte #StemZeWeg,Sat Feb 27 10:24:55 +0000 2021,thierrybaudet,26,2021-02-27
4909,RT @WybrenvanHaga: De #FVD vrijheidskaravaan is aangekomen in Oss! #StemNederlandTerug https://t.co/8xA43m7lGP,Sat Feb 27 10:02:43 +0000 2021,thierrybaudet,122,2021-02-27
4910,"terugkomen om hen dus, die wel wíllen stemmen, maar dat om wat voor reden dan ook niet kúnnen doen, te assisteren.… https://t.co/HrRY4tSoGV",Sat Feb 27 09:54:11 +0000 2021,thierrybaudet,60,2021-02-27
4911,langs of de wijken in om stembiljetten van mensen te verkrijgen. Die suggestie is weerzinwekkend en toont de kwaada… https://t.co/InSKhJ4Pxx,Sat Feb 27 09:53:10 +0000 2021,thierrybaudet,62,2021-02-27
4912,"uitsluitend mogen richten tot mensen die toch al van plan waren om bij volmacht te stemmen, maar moeite hebben een… https://t.co/lobT82yfIH",Sat Feb 27 09:51:56 +0000 2021,thierrybaudet,53,2021-02-27
4913,over volmachten en ontstond het idee om onze leden te enthousiasmeren om op te treden als gevolmachtigde voor mense… https://t.co/r3KpEIngUj,Sat Feb 27 09:50:47 +0000 2021,thierrybaudet,45,2021-02-27
4914,Ik zie dat bepaalde media een nieuwe aanleiding hebben gevonden voor hun niet-aflatende lastercampagne. Ditmaal wor… https://t.co/bOTigy2OJ4,Sat Feb 27 09:49:59 +0000 2021,thierrybaudet,313,2021-02-27
4916,"RT @fvdemocratie: Een jaar waarin mensen thuis opgesloten zaten, ouders niet meer mochten knuffelen, bedrijven kapot zagen gaan, begrafenis…",Sat Feb 27 09:25:54 +0000 2021,thierrybaudet,441,2021-02-27
4917,RT @fvdemocratie: 24 virologen bevestigen wat #FVD al maanden zegt:  👉 #Corona wordt een nieuwe seizoensgriep 👉 Vaccins leiden niet tot lan…,Sat Feb 27 09:23:23 +0000 2021,thierrybaudet,301,2021-02-27
4918,Hugo de Jonge vond het “schitterend”. Hij had het afgelopen jaar “voor geen goud willen missen”. Steun en stem #FVD… https://t.co/i6uGdVuwvv,Sat Feb 27 09:17:12 +0000 2021,thierrybaudet,400,2021-02-27
4919,RT @ralfdkkr: WEF opgetogen over lockdowns. Lekker rustig en stil. Dit is ziek. Psychopatie.,Sat Feb 27 08:57:23 +0000 2021,thierrybaudet,180,2021-02-27
4920,Vandaag zijn we om 11 uur met de #vrijheidskaravaan op De Heuvel in Oss. Daarna rijden we door naar Den Bosch waar… https://t.co/MLWy2BGqsw,Sat Feb 27 08:57:09 +0000 2021,thierrybaudet,178,2021-02-27
4921,"RT @ArjandeKok1: Succesvolle motie van @WybrenvanHaga om de oncontroleerbare RIVM modellen openbaar te maken.  VVD, CDA en D66 zijn tegen:…",Sat Feb 27 08:40:57 +0000 2021,thierrybaudet,221,2021-02-27
4922,"RT @WybrenvanHaga: Nee @MinPres, het gaat niet om de ""praktische uitwerking"". Het gaat om de principiële motie die de Tweede Kamer heeft aa…",Sat Feb 27 08:40:45 +0000 2021,thierrybaudet,871,2021-02-27
4923,RT @fvdemocratie: Normaal breekt de VVD verkiezingsbeloftes pas de dag na de verkiezingen. Drie weken ervoor is zélfs voor @MarkRutte wat s…,Sat Feb 27 07:59:15 +0000 2021,thierrybaudet,401,2021-02-27
4924,En we zijn weer op pad met de #vrijheidskaravaan!,Sat Feb 27 07:22:03 +0000 2021,thierrybaudet,185,2021-02-27
4925,RT @ossewed: Elk vrij uurtje wordt optimaal benut voor de strijd voor de #vrijheid Dank campagne team Groningen! https://t.co/o7RSyH6Te4,Fri Feb 26 19:38:27 +0000 2021,thierrybaudet,38,2021-02-26
4926,RT @RealRossU: I was up extra early again today and was able to have a nice long meditation in near total silence. This is quickly becoming…,Fri Feb 26 19:37:10 +0000 2021,thierrybaudet,21,2021-02-26
4927,😂 https://t.co/IxCYD5ujhC,Fri Feb 26 19:36:55 +0000 2021,thierrybaudet,152,2021-02-26
4928,"RT @MarcusPluijm: Thierry Baudet straks bij het Gerechtshof. De ten laste legging is ""het schudden van handen op Urk"".  Is dit het land wat…",Fri Feb 26 19:03:09 +0000 2021,thierrybaudet,338,2021-02-26
4929,RT @burgercomiteeu: Hij bedoelde natuurlijk Biden. En had nog gelijk ook!,Fri Feb 26 18:24:54 +0000 2021,thierrybaudet,61,2021-02-26
4930,RT @fvdemocratie: .@MarkRutte kan @thierrybaudet niet aan in het #verkiezingsdebat. Daarom komt hij weer met dezelfde oude ingestudeerde be…,Fri Feb 26 18:05:59 +0000 2021,thierrybaudet,616,2021-02-26
4931,Dank! 😍 https://t.co/5KIfX5xeQp,Fri Feb 26 17:23:48 +0000 2021,thierrybaudet,90,2021-02-26
4932,RT @michaelwicca2: Zo denkt mijn woonbuurt over de VVD....😁 https://t.co/67IMGze0om,Fri Feb 26 17:23:17 +0000 2021,thierrybaudet,244,2021-02-26
4933,"RT @fvdemocratie: ❌ De afschaffing van het referendum staat symbool voor #10jaarRutte. De overheid luistert niet meer naar mensen, maar den…",Fri Feb 26 17:15:33 +0000 2021,thierrybaudet,352,2021-02-26
4934,"RT @thierrybaudet: Onder tien jaar Rutte is de overheid doof en blind geworden voor de noden in het land. Wanbeleid tav kindertoeslagen, aa…",Fri Feb 26 17:01:08 +0000 2021,thierrybaudet,325,2021-02-26
4935,RT @TheRightNL: @thierrybaudet ''Build Back Better'' (The Great Reset) of je vrijheid terug?  #StemJeVrijheidTerug #17maartFVD https://t.co…,Fri Feb 26 16:45:20 +0000 2021,thierrybaudet,71,2021-02-26
4936,RT @historischeglor: Ik denk dat #Forumvoordemocratie veel groter wordt dan Ipsos en De Hond aangeven! @thierrybaudet,Fri Feb 26 16:41:17 +0000 2021,thierrybaudet,82,2021-02-26
4937,Onder tien jaar Rutte is de overheid doof en blind geworden voor de noden in het land. Wanbeleid tav kindertoeslage… https://t.co/hmziGUdjJj,Fri Feb 26 16:38:39 +0000 2021,thierrybaudet,325,2021-02-26
4938,Onder tien jaar Rutte is de overheid doof en blind geworden voor de noden in het land. Wanbeleid tav kindertoeslage… https://t.co/2dyPoepup5,Fri Feb 26 16:36:16 +0000 2021,thierrybaudet,482,2021-02-26
4939,"RT @fvdemocratie: Nu live: @thierrybaudet in debat met Mark Rutte en Lilian Marijnissen over de #toeslagenaffaire, gasboringen en het drama…",Fri Feb 26 16:18:47 +0000 2021,thierrybaudet,68,2021-02-26
4940,"De ravage van tien jaar Rutte. Alles wat misging onder deze VVD-premier: onbetaalbare klimaatwet, marrakesh immigra… https://t.co/UGfAfquk3z",Fri Feb 26 15:37:15 +0000 2021,thierrybaudet,148,2021-02-26
4941,"RT @WybrenvanHaga: Ivermectin is effective for COVID-19.  Early treatment - 83% improvement, p &lt; 0.0001. All studies - 76% improvement, p &lt;…",Fri Feb 26 14:54:12 +0000 2021,thierrybaudet,502,2021-02-26
4942,RT @Solana1983: @thierrybaudet Er is één kans om onze vrijheid terug te krijgen en dat is #FVD. Die moet iedereen zich goed beseffen!,Fri Feb 26 14:21:44 +0000 2021,thierrybaudet,54,2021-02-26
4943,RT @thierrybaudet: I rest my case. #FVD https://t.co/4qcyGCFMC2,Fri Feb 26 14:16:34 +0000 2021,thierrybaudet,913,2021-02-26
4944,"RT @JoostNiemoller: Een uitgebreide, interessante analyse over het gemak waarmee rechts rondom @thierrybaudet zich door de media liet uitee…",Fri Feb 26 13:17:19 +0000 2021,thierrybaudet,41,2021-02-26
4945,RT @WybrenvanHaga: Het duurt te lang. De kermissen gaan kapot aan de ineffectieve en disproportionele coronamaatregelen van dit kabinet. He…,Fri Feb 26 13:17:02 +0000 2021,thierrybaudet,281,2021-02-26
4946,RT @fvdemocratie: Klassenjustitie? Oordeel zelf. #OM https://t.co/Vxg3mHxQVm,Fri Feb 26 13:16:57 +0000 2021,thierrybaudet,607,2021-02-26
4947,RT @fvdemocratie: 🔥 De keuze is helder. Stem je vrijheid terug. Stem 17 maart #FVD. https://t.co/PhazwdO9pz,Fri Feb 26 11:37:10 +0000 2021,thierrybaudet,221,2021-02-26
4948,RT @sannesunshine1: dan is de keuze heel snel gemaakt!,Fri Feb 26 11:02:10 +0000 2021,thierrybaudet,123,2021-02-26
4949,I rest my case. #FVD https://t.co/4qcyGCFMC2,Fri Feb 26 10:58:33 +0000 2021,thierrybaudet,913,2021-02-26
4950,RT @ralfdkkr: Tot voor kort was dit ondenkbaar. En werd het heftig ontkend.,Fri Feb 26 07:19:22 +0000 2021,thierrybaudet,172,2021-02-26
4951,RT @thierrybaudet: Vanavond stemde de HELE KAMER tegen onze motie om Nederland weer vrij te laten. Alléén #FVD is onverkort tegen de lockdo…,Fri Feb 26 07:03:08 +0000 2021,thierrybaudet,520,2021-02-26
4952,RT @BBalings: #nosop3 Zo moedig van @thierrybaudet om tegen de hele kliek in te gaan.,Thu Feb 25 23:38:29 +0000 2021,thierrybaudet,115,2021-02-25
4953,RT @TerlouwArie: Bedankt @thierrybaudet @fvdemocratie voor een geslaagde campagne bij kweker @LeeuwisMarcel in Tuil.   Foto's 👇 https://t.c…,Thu Feb 25 22:21:11 +0000 2021,thierrybaudet,42,2021-02-25
4954,"RT @caroladieudonne: Mijn tweet hieronder was een paar weken geleden nog een ""complottheorie"". Toch praatte de EU vandaag gewoon over een E…",Thu Feb 25 22:20:53 +0000 2021,thierrybaudet,161,2021-02-25
4955,RT @fvdemocratie: 💉 Rutte is akkoord met een #vaccinatiepaspoort - en dus met een indirecte #vaccinatieplicht. #FVD is hier fel op tegen. W…,Thu Feb 25 22:20:46 +0000 2021,thierrybaudet,779,2021-02-25
4956,Vanavond stemde de HELE KAMER tegen onze motie om Nederland weer vrij te laten. Alléén #FVD is onverkort tegen de l… https://t.co/gQEqcokof7,Thu Feb 25 22:20:42 +0000 2021,thierrybaudet,520,2021-02-25
4957,RT @FredWalravens: @Lydiavl3 @ossewed @keesvdstaaij Jammer dat de gevolgde lijn van @SGPZeeland landelijke navolging van #SGP heeft gekrege…,Thu Feb 25 21:26:42 +0000 2021,thierrybaudet,39,2021-02-25
4958,RT @abkuijer: FVD Tweede kamer Verkiezingen 2021. #fvd,Thu Feb 25 21:26:16 +0000 2021,thierrybaudet,76,2021-02-25
4959,"RT @ossewed: Je zou het bijna vergeten in het Corona geweld, dat #FVD groot is geworden met andere standpunten dan #vrijheid  Deze speech i…",Thu Feb 25 21:25:35 +0000 2021,thierrybaudet,72,2021-02-25
4960,"RT @ralfdkkr: Simon, hij lijkt écht gelijk te hebben. Als dat zo is, is het toch schandalig? Een goede vraag dus.",Thu Feb 25 21:24:40 +0000 2021,thierrybaudet,86,2021-02-25
4961,#FVD wordt steeds meer de ENIGE optie. #vrijheid #17maart https://t.co/WYRPhCRbqX,Thu Feb 25 21:16:01 +0000 2021,thierrybaudet,136,2021-02-25
4962,😂 https://t.co/Uz5WzHtuPn,Thu Feb 25 21:15:10 +0000 2021,thierrybaudet,93,2021-02-25
4963,RT @Thor78681399: Als @fvd 17 maart niet de grootste partij wordt is het te laat. Stem fvd voor jezelf en de volgende generatie. Je eigen k…,Thu Feb 25 20:55:46 +0000 2021,thierrybaudet,71,2021-02-25
4964,We zijn LIVE! HET FORUM #2 Hoe werken de verkiezingen in coronatijd? https://t.co/4F0JVBFLWU via @YouTube #FVD,Thu Feb 25 20:05:05 +0000 2021,thierrybaudet,70,2021-02-25
4965,"RT @fvdemocratie: Terwijl het kabinet is gevallen, draagt het kartel nog meer soevereiniteit over aan de #EU. Van VVD tot GroenLinks: allem…",Thu Feb 25 20:03:58 +0000 2021,thierrybaudet,181,2021-02-25
4966,"RT @ralfdkkr: Prachtige bijeenkomst op de Brink in Deventer. Schitterende lokatie, enthousiaste mensen. Wat een positiviteit! Veel nieuwe l…",Thu Feb 25 19:21:14 +0000 2021,thierrybaudet,35,2021-02-25
4967,RT @fvdemocratie: 🌳 Wie verzint het om 187 meter hoge #windmolens in de natuur bij Barendrecht &amp; de Hoeksche Waard te bouwen? Windmolens zi…,Thu Feb 25 17:04:05 +0000 2021,thierrybaudet,160,2021-02-25
4968,RT @xmarkmac: Stom toevallig liepen we Thierry vandaag in Deventer tegen het lijf. Opsteker voor @fvdemocratie :  @thierrybaudet en  @Wybre…,Thu Feb 25 16:25:23 +0000 2021,thierrybaudet,300,2021-02-25
4969,RT @JoseV369: @Jan201111 @grootegek1972 @SuperjanTwee @thierrybaudet Klopt. Geen kip gezien in #Deventer bij #FVD https://t.co/OwuCdqGqAk,Thu Feb 25 16:09:26 +0000 2021,thierrybaudet,62,2021-02-25
4970,RT @MetinEren777: #FVD https://t.co/0eMnhvyNyE,Thu Feb 25 16:03:34 +0000 2021,thierrybaudet,43,2021-02-25
4971,RT @ADOotjuh: Geweldig. Geeft me echt weer energie om zelf ook door te gaan! #FvD,Thu Feb 25 14:48:29 +0000 2021,thierrybaudet,41,2021-02-25
4972,RT @mislukt12345: De PCR test onderuit gehaald in de Lancet!   https://t.co/goFBBdkH3B https://t.co/jagT03nEr8,Thu Feb 25 14:21:50 +0000 2021,thierrybaudet,512,2021-02-25
4973,RT @LeeuwisMarcel: Prachtige #fvd bijeenkomst.@thierrybaudet https://t.co/tIqef3PhXk,Thu Feb 25 12:47:13 +0000 2021,thierrybaudet,66,2021-02-25
4974,"RT @CamilleMeloen: Gentlemen, start your engines! #FVD @thierrybaudet https://t.co/LwO9ZMt7Qw",Thu Feb 25 12:41:41 +0000 2021,thierrybaudet,76,2021-02-25
4975,RT @BBalings: @thierrybaudet Je geeft de burgers moed! #vrijheidskaravaan🇳🇱 https://t.co/9NYsKjnVyh,Thu Feb 25 12:30:09 +0000 2021,thierrybaudet,22,2021-02-25
4976,RT @LeeuwisMarcel: De #vrijheidskaravaan vertrekt uit Tuil op weg naar Deventer! Succes! 👍😃@thierrybaudet https://t.co/AFj2lvbzV7,Thu Feb 25 12:30:06 +0000 2021,thierrybaudet,44,2021-02-25
4977,RT @nexitdenktank: De EU praat vandaag over het vaccinatiepaspoort. Waar zijn alle mensen die krijsten ''DESINFORMATIE!'' toen wij maanden…,Thu Feb 25 12:28:48 +0000 2021,thierrybaudet,176,2021-02-25
4978,Onderweg naar Deventer... #vrijheidskaravaan #FVD,Thu Feb 25 12:24:36 +0000 2021,thierrybaudet,113,2021-02-25
4979,Hoe is deze misdaad mogelijk!? https://t.co/QZMQk48nmg,Thu Feb 25 12:12:15 +0000 2021,thierrybaudet,256,2021-02-25
4980,RT @fvdemocratie: 🎥 Vanavond: een nieuwe aflevering van Het Forum! @thierrybaudet over verkiezingen in coronatijd. Abonneer u hier alvast o…,Thu Feb 25 12:04:34 +0000 2021,thierrybaudet,63,2021-02-25
4981,😳 https://t.co/AqmlIFSjTn,Thu Feb 25 11:33:47 +0000 2021,thierrybaudet,216,2021-02-25
4982,DANKJEWEL URK! ❤️ https://t.co/4cPsb87tcS,Thu Feb 25 10:35:27 +0000 2021,thierrybaudet,211,2021-02-25
4983,De agrarische sector betaalt zich blauw aan de zinloze “energietransitie” en “klimaatplannen” van dit kabinet. #FVD… https://t.co/2Vg7mRfyF9,Thu Feb 25 10:00:04 +0000 2021,thierrybaudet,216,2021-02-25
4984,RT @ajaxfriend: Op verzoek:😉  om 11 uur zijn Thierry &amp; Wybren met de vrijheidskaravaan in Tuil (Geldermalsen) - Op het vrijheidsplein (Haar…,Thu Feb 25 09:06:06 +0000 2021,thierrybaudet,104,2021-02-25
4985,"RT @GideonvMeijeren: De boodschap van #FVD verspreidt zich nu sneller dan het virus.   Steeds meer artsen, hoogleraren en economen spreken…",Thu Feb 25 08:16:45 +0000 2021,thierrybaudet,235,2021-02-25
4986,RT @burgercomiteeu: Mooi he?,Thu Feb 25 07:26:03 +0000 2021,thierrybaudet,131,2021-02-25
4987,RT @ArjandeKok1: Forum voor Democratie is in de Betuwe populair. Bij de Provinciale Staten verkiezingen waren de percentages in de Betuwe v…,Wed Feb 24 22:50:23 +0000 2021,thierrybaudet,54,2021-02-24
4988,"RT @hansvantelling: Nu denk ik dit al langer, maar als je dit ziet lijkt het regeringsbeleid misschien wel gevaarlijker dan het virus zelf.…",Wed Feb 24 21:39:44 +0000 2021,thierrybaudet,872,2021-02-24
4989,"RT @AnneSlim4: Deze man, @hugodejonge wordt zó in het nauw gebracht! Wàt een leugenaar! Oh ja, @Lareb_NL wordt goeddeels gefinancierd door…",Wed Feb 24 21:39:33 +0000 2021,thierrybaudet,145,2021-02-24
4990,"RT @fvdemocratie: Een minister die in alle opzichten faalt, maar oppositiepartijen de maat neemt: die is #ongeschikt. Niets ondermijnt het…",Wed Feb 24 21:21:45 +0000 2021,thierrybaudet,369,2021-02-24
4991,RT @ralfdkkr: Verbazend dit. Poging tot intimidatie door Hugo de Jonge.,Wed Feb 24 21:12:48 +0000 2021,thierrybaudet,132,2021-02-24
4992,RT @Joost67237013: @thierrybaudet Geen andere keuze. FVD. Punt.,Wed Feb 24 21:12:32 +0000 2021,thierrybaudet,25,2021-02-24
4993,"RT @LegioPep: I dunno where #Vondelpark is ,  I don't know the people either ; but i salute them ! #NeverAgain means , never ever stand by…",Wed Feb 24 21:08:50 +0000 2021,thierrybaudet,51,2021-02-24
4994,De #VRIJHEIDSKARAVAAN! Morgen gaan we weer door! Geldermalsen om 11:00 uur...Deventer om 15.00 uur... #FVD https://t.co/VFKPXp3e17,Wed Feb 24 20:46:35 +0000 2021,thierrybaudet,125,2021-02-24
4995,RT @PeterK43579783: Stem FvD...,Wed Feb 24 20:37:41 +0000 2021,thierrybaudet,47,2021-02-24
4996,RT @MarianneG1969: @2deKamerFVD @markrutte @thierrybaudet Vandaag @thierrybaudet gezien in Veenendaal: wat een goede energie van Thierry en…,Wed Feb 24 20:37:37 +0000 2021,thierrybaudet,36,2021-02-24
4997,"RT @fvdemocratie: ❗Als @WybrenvanHaga een aantal volkomen redelijke vragen aan Hugo de Jonge stelt, gedraagt De Jonge zich onbeschoft en sc…",Wed Feb 24 19:53:28 +0000 2021,thierrybaudet,1013,2021-02-24
4998,RT @LeeuwisMarcel: Kom morgen (25 febr) om 11:00u naar Tuil (Betuwe) om de bijeenkomst met de #vrijheidskaravaan van #fvd bij te wonen! Ons…,Wed Feb 24 18:02:35 +0000 2021,thierrybaudet,87,2021-02-24
4999,RT @thierrybaudet: #freeRoss,Wed Feb 24 17:37:12 +0000 2021,thierrybaudet,42,2021-02-24
5000,RT @JanHenk038: #AstraZeneca vaccin gehad; allergische reactie nu met spoed naar ziekenhuis. https://t.co/vL5Y5I3u0q,Wed Feb 24 17:37:01 +0000 2021,thierrybaudet,794,2021-02-24
5001,"RT @SimoneKerseboom: The owl of Minerva, wrote Hegel, spreads its wings only with the gathering of the dusk. It may be that the ideas we to…",Wed Feb 24 17:23:51 +0000 2021,thierrybaudet,13,2021-02-24
5002,"Filmpje! Feestende Thierry Baudet op Urk: ‘Goed hè? Maatregelen lijken hier verdwenen, het leven moet weer vrij!’ https://t.co/7bNAcGgExs",Wed Feb 24 17:23:45 +0000 2021,thierrybaudet,107,2021-02-24
5003,Mooi feestje! Was er graag bij geweest! #FVD https://t.co/Usd77uGeh0,Wed Feb 24 17:21:07 +0000 2021,thierrybaudet,248,2021-02-24
5004,RT @grootegek1972: @SuperjanTwee @thierrybaudet MORGEN IS FVD VANAF 15.00 IN DEVENTER,Wed Feb 24 17:20:42 +0000 2021,thierrybaudet,39,2021-02-24
5005,"RT @BvKnippenberg: #coronadebat Het lijkt erop of @WybrenvanHaga de enige is, die het op kan brengen om naar de brij van Van Dissel te luis…",Wed Feb 24 17:20:20 +0000 2021,thierrybaudet,180,2021-02-24
5006,RT @ossewed: Kies verstandig. Kies #FVD als uw #vrijheid u lief is https://t.co/kPTqTxwrVF,Wed Feb 24 17:07:20 +0000 2021,thierrybaudet,42,2021-02-24
5007,"RT @OmroepON: ""Er is grote reden te twijfelen aan de modellen en actuele cijfers van het RIVM,"" stelt @WybrenvanHaga (#FvD) in debat rondom…",Wed Feb 24 17:06:24 +0000 2021,thierrybaudet,295,2021-02-24
5008,"FVD = VRIJHEID. Op 17 maart gaat het slechts over één vraag. Vrijheid of lockdown. Vrijheid of mondkapjes, semi-ver… https://t.co/jUtUk5rHHI",Wed Feb 24 17:06:18 +0000 2021,thierrybaudet,177,2021-02-24
5009,FORUM VOOR DEMOCRATIE! De énige partij die onverkort strijdt voor VRIJHEID! Steun ons! https://t.co/LEsCQqv6TZ #FVD https://t.co/3iwLmwijLi,Wed Feb 24 16:45:02 +0000 2021,thierrybaudet,88,2021-02-24
5010,RT @Franzzois: @wierdduk @telegraaf FvD haalt in Amsterdam het equivalent van 6 zetels in de TK!  In Amsterdam!!  In rurale gebieden ligt d…,Wed Feb 24 16:41:00 +0000 2021,thierrybaudet,60,2021-02-24
5011,RT @BaranNashor: Had een super geweldige tijd in #Harderwijk bij de #FVD vrijheidskaravaan.  Leuke nieuwe mensen ontmoet die allemaal het b…,Wed Feb 24 16:40:08 +0000 2021,thierrybaudet,127,2021-02-24
5012,"RT @JoyceVastenhouw: Zou men nu eindelijk bezig zijn met het opschalen van de zorg, zodat er volgende winter bijvoorbeeld voldoende zorgper…",Wed Feb 24 16:40:04 +0000 2021,thierrybaudet,40,2021-02-24
5013,RT @vwouterverbraak: Dit is een partij. Dit is een beweging. Dit is minimaal 20 zetels. Dit is @thierrybaudet! Dit is #FVD! 😍 https://t.co/…,Wed Feb 24 16:21:53 +0000 2021,thierrybaudet,293,2021-02-24
5014,RT @fvdemocratie: 🔥 Onze belofte: Nederland weer vrij. Deel deze video. En stem 17 maart #FVD! https://t.co/V121ArmUym,Wed Feb 24 16:12:24 +0000 2021,thierrybaudet,390,2021-02-24
5015,RT @fvdemocratie: Wat een opkomst in #Veenendaal bij de #vrijheidskaravaan! Bijna alsof het een festival is. Als we op #17maart allemaal on…,Wed Feb 24 14:32:30 +0000 2021,thierrybaudet,198,2021-02-24
5016,RT @MMWIJNGAARD: Geweldige middag op Urk gehad met de FvD campagne.Wat een enthousiasme! @thierrybaudet Volgende keer een biertje bij mij o…,Wed Feb 24 14:05:52 +0000 2021,thierrybaudet,57,2021-02-24
5017,"Van Haga: ""Het is nu of nooit voor onze vrijheid!"" https://t.co/LsQhnmk3Ds via @YouTube",Wed Feb 24 14:05:42 +0000 2021,thierrybaudet,214,2021-02-24
5018,"RT @fvdemocratie: 🏛️ @WybrenvanHaga: ""We staan op een kantelpunt in de geschiedenis. Als een overheid de mensen in het land zo kapot maakt,…",Wed Feb 24 13:45:49 +0000 2021,thierrybaudet,486,2021-02-24
5019,RT @fvdemocratie: D66-activist wil #FVD verbieden om campagne te voeren. Zo kennen we deze “democraten” weer. De #vrijheidskaravaan gaat ge…,Wed Feb 24 12:03:04 +0000 2021,thierrybaudet,154,2021-02-24
5020,“Waarom het nog meer knaagde? Omdat Thierry Baudet gelijk heeft. Jullie zijn onderdeel van ‘het partijkartel’.… https://t.co/x179RdTTfY,Wed Feb 24 10:52:19 +0000 2021,thierrybaudet,174,2021-02-24
5021,RT @fvdemocratie: 🌞 Vandaag begint de #vrijheidskaravaan vanuit #Harderwijk op parkeerplaats Havendijk! Volg het hier live:  https://t.co/a…,Wed Feb 24 10:24:20 +0000 2021,thierrybaudet,53,2021-02-24
5022,RT @vwouterverbraak: Kom allemaal naar Parkeerplaats Havendijk in #Harderwijk. Gezellig stroopwafels eten en koffie drinken met @thierrybau…,Wed Feb 24 09:52:16 +0000 2021,thierrybaudet,127,2021-02-24
5023,Onderweg naar Harderwijk...,Wed Feb 24 09:46:29 +0000 2021,thierrybaudet,121,2021-02-24
5024,RT @FvD_Groningen: Wat stem jij? Dit zijn de standpunten van Forum voor Democratie. Tot 17 maart elke dag 1 van de 43 thema's. Deel ze en s…,Wed Feb 24 07:54:03 +0000 2021,thierrybaudet,87,2021-02-24
5025,RT @ralfdkkr: Zeer herkenbaar dit.,Wed Feb 24 07:24:27 +0000 2021,thierrybaudet,12,2021-02-24
5026,Laat de angst varen. Kies voor vrijheid! #FVD https://t.co/5Z0n8r96E0 via @YouTube,Wed Feb 24 07:22:20 +0000 2021,thierrybaudet,202,2021-02-24
5027,RT @TheRightNL: Het is ongelofelijk. Iemand die ik ken is door de coronacrisis geswitcht van @groenlinks naar @fvdemocratie. (GEEN GRAP)  Z…,Wed Feb 24 07:08:18 +0000 2021,thierrybaudet,58,2021-02-24
5028,RT @FreeRightNet: Mocht je #ingelijst met @thierrybaudet gemist hebben. 👇https://t.co/JQU502t3Fv,Tue Feb 23 22:56:50 +0000 2021,thierrybaudet,41,2021-02-23
5029,Stem daarom #FVD op 17 maart! https://t.co/Nu0F5o2Q6v,Tue Feb 23 22:20:33 +0000 2021,thierrybaudet,61,2021-02-23
5030,RT @hommel_b: Alsof corona niet bestaat: Thierry Baudet hapt harinkje in restaurant en schudt honderden handen op Urk https://t.co/0UjBBdqM…,Tue Feb 23 22:09:17 +0000 2021,thierrybaudet,262,2021-02-23
